DefaultURL,PreRenderURL,IsSame,FoundInPreRender,Pre_PageTitle,Pre_H1,Pre_H2,Pre_MetaDescription,Pre_MetaKeyWord,DeltaLoadTime,HasMissingInfo,MergeInformation
https://www.backscatter.com/brand/Nauticam/department/Compact/type/Wide-Angle-Lenses,https://www.backscatter.com/brand/Nauticam/department/Compact/type/Wide-Angle-Lenses,True,True,"Backscatter Underwater Nauticam, Compact, type: Wide Angle Lenses - Backscatter","Backscatter Underwater Nauticam, Compact, type: Wide Angle Lenses - Backscatter",,"Backscatter Underwater Nauticam, Compact, type: Wide Angle Lenses","Backscatter Underwater Nauticam, Compact, type: Wide Angle Lenses",0,True,"
Smaller H2"
https://www.backscatter.com/Light-and-Motion-Stella-2000-Underwater-Video-Light,https://www.backscatter.com/Light-and-Motion-Stella-2000-Underwater-Video-Light,True,True,Light & Motion STELLA 2000 Underwater & Land Video Light - Backscatter,Light & Motion STELLA 2000 Underwater & Land Video Light,,"The Stella 2000 sets the new standard of power and portability in professional lighting. It delivers 2000 lumens of light while weighing 504 grams (just over 1 lb) including its integrated Li-ion battery. The compact and cord-free modular design allows Stella to be secured to a camera, mounted to a stand, or can be hand-held with optional pistol grip for ultimate portability.",Light & Motion STELLA 2000 Underwater & Land Video Light,0,True,"
Smaller H2
Smaller MetaKeyword1"
https://www.backscatter.com/ITEM_IMAGES/na-17318_11.jpg?resizeid=7&resizeh=1000&resizew=1000,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/cn-1717c001_1.jpg?resizeid=3&resizeh=250&resizew=250,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?c=685074&country=US&currency=USD&department=SLR&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&product-category=Housings&sort=custitem_bs_popularity%3Adesc&underwater-housing=Nikon-D810,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?c=685074&country=US&currency=USD&fieldset=details&include=facets&language=en&n=2&pricelevel=5&url=Discontinued-USE-680172-Ikelite-D7100-housing-fo,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/na-17415_1.jpg?resizeid=7&resizeh=1000&resizew=1000,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/Nauticam-Fiber-Optic-Flash-Trigger-for-Canon,https://www.backscatter.com/Nauticam-Fiber-Optic-Flash-Trigger-for-Canon,True,True,Nauticam Underwater Optical Flash Trigger for Canon - Backscatter,Nauticam Underwater Optical Flash Trigger for Canon,,"Innovation Underwater continues as Nauticam is pleased to announce the first in it's line of flash trigger units, allowing use of robust and reliable fiber optic cables to fire external strobes. The Flash Trigger for Canon works with Canon cameras without popup flashes, like the EOS 5D Mark III, the EOS 6D, EOS 1D X and EOS 1D C, providing dependable, rapid-fire flash triggering over fiber.",Nauticam Underwater Optical Flash Trigger for Canon,0,True,"
Smaller H2
Smaller MetaKeyword1"
https://www.backscatter.com/api/items?brand=Ikelite&c=685074&country=US&currency=USD&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&product-category=Fiber-Optic-Sync-Cords&sort=custitem_bs_popularity%3Adesc&type=Fiber-Optic-Cords,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/Backscatter-Neoprene-Cover-LMI-Fathoms-110-or-90,https://www.backscatter.com/Backscatter-Neoprene-Cover-LMI-Fathoms-110-or-90,True,True,,,,,,0,True,"
Smaller Page Title
Smaller H1
Smaller H2
Smaller MetaDescription1"
https://www.backscatter.com/ITEM_IMAGES/lmi-804-0065_1.jpg,https://www.backscatter.com/ITEM_IMAGES/lmi-804-0065_1.jpg,True,True,,,,,,0,False,
https://www.backscatter.com/ITEM_IMAGES/ns-blsb_2.jpg?resizeid=7&resizeh=1000&resizew=1000,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/in-sd-uwh1_5.jpg?resizeid=7&resizeh=1000&resizew=1000,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/rs-whg-hero4_8.jpg?resizeid=6&resizeh=600&resizew=600,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/dnc-7a-s1_9.jpg?resizeid=6&resizeh=600&resizew=600,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/Sea--AND--Sea/product-category/Batteries--AND--Chargers/type/Chargers,https://www.backscatter.com/brand/Sea--AND--Sea/product-category/Batteries--AND--Chargers/type/Chargers,True,True,"Backscatter Underwater Sea &amp; Sea, Batteries &amp; Chargers, type: Chargers - Backscatter","Backscatter Underwater Sea &amp; Sea, Batteries &amp; Chargers, type: Chargers - Backscatter",,"Backscatter Underwater Sea &amp; Sea, Batteries &amp; Chargers, type: Chargers","Backscatter Underwater Sea &amp; Sea, Batteries &amp; Chargers, type: Chargers",0,True,"
Smaller H2"
https://www.backscatter.com/ITEM_IMAGES/bs-lx10-photo-pkg_08.jpg?resizeid=6&resizeh=600&resizew=600,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/images/article/jumbo/Best_Compact_2017_Banner.jpg,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/bs-flip31-3pad_1.jpg?resizeid=7&resizeh=1000&resizew=1000,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/bs-3500+_7.jpg?resizeid=7&resizeh=1000&resizew=1000,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?c=685074&country=US&currency=USD&fieldset=details&include=facets&language=en&n=2&pricelevel=5&url=Light-and-Motion-GoBe-Imaging-Mount-Kit-Video-Lo,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/Pelican/type/Hard-Cases/underwater-housing/,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?brand=Joby&c=685074&country=US&currency=USD&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&product-category=Tripods&sort=custitem_bs_popularity%3Adesc&underwater-housing=,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/Isotta/product-category/Housings/underwater-housing/Sony-RX100-II,https://www.backscatter.com/brand/Isotta/product-category/Housings/underwater-housing/Sony-RX100-II,True,True,"Underwater Housing for Isotta, Housings, Sony RX100 II - Backscatter","Underwater Housing for Isotta, Housings, Sony RX100 II - Backscatter",,"Underwater Housing for Isotta, Housings, Sony RX100 II - Backscatter","Underwater Housing for Isotta, Housings, Sony RX100 II - Backscatter",0,True,"
Smaller H2"
https://www.backscatter.com/brand/Sea--AND--Sea/department/Lighting/product-category/Electrical-Sync-Cords,https://www.backscatter.com/brand/Sea--AND--Sea/department/Lighting/product-category/Electrical-Sync-Cords,True,True,,,,,,0,True,"
Smaller Page Title
Smaller H1
Smaller H2
Smaller MetaDescription1
Smaller MetaKeyword1"
https://www.backscatter.com/ITEM_IMAGES/ike-6801.70_5.jpg?resizeid=7&resizeh=1000&resizew=1000,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?c=685074&country=US&currency=USD&fieldset=details&include=facets&language=en&n=2&pricelevel=5&url=Zen-100mm-Underwater-Glass-Dome-Port-Nauticam-N120-Tokina-10-17mm-Lens,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?brand=Pegasus-Thruster&c=685074&country=US&currency=USD&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&product-category=Scooters&sort=custitem_bs_popularity%3Adesc&type=Scooters,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/Isotta/product-category/Housings/underwater-housing/Sony-RX100-IV,https://www.backscatter.com/brand/Isotta/product-category/Housings/underwater-housing/Sony-RX100-IV,True,True,,,,,,0,True,"
Smaller Page Title
Smaller H1
Smaller H2
Smaller MetaDescription1
Smaller MetaKeyword1"
https://www.backscatter.com/api/items?brand=Hama&c=685074&country=US&currency=USD&department=SLR&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&sort=custitem_bs_popularity%3Adesc&underwater-housing=,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/Subal/department/Lighting/type/O~Rings,https://www.backscatter.com/brand/Subal/department/Lighting/type/O~Rings,True,True,,,,,,0,True,"
Smaller Page Title
Smaller H1
Smaller H2
Smaller MetaDescription1
Smaller MetaKeyword1"
https://www.backscatter.com/api/items?c=685074&conceptual-category=Best-Underwater-Cameras&country=US&currency=USD&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&sort=custitem_bs_popularity%3Adesc&underwater-housing=Panasonic-GH5,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/fs-11174_1.jpg?resizeid=3&resizeh=250&resizew=250,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/Kraken/department/Hardware/product-category/Trays,https://www.backscatter.com/brand/Kraken/department/Hardware/product-category/Trays,True,True,,,,,,0,True,"
Smaller Page Title
Smaller H1
Smaller H2
Smaller MetaDescription1
Smaller MetaKeyword1"
https://www.backscatter.com/api/items?c=685074&country=US&currency=USD&department=Mirrorless&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=480&pricelevel=5&sort=custitem_bs_popularity%3Adesc,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?c=685074&country=US&currency=USD&fieldset=details&include=facets&language=en&n=2&pricelevel=5&url=Canon-100mm-f2-8-USM-Lens,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/conceptual-category/Best-Underwater-Cameras/department/Pro-Video?page=2,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?c=685074&country=US&currency=USD&fieldset=details&include=facets&language=en&n=2&pricelevel=5&url=Ikelite-Connector-Protector-Nikonos,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?brand=Xit-404&c=685074&country=US&currency=USD&department=SLR&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=24&pricelevel=5&sort=custitem_bs_popularity%3Adesc,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?c=685074&country=US&currency=USD&department=Mirrorless&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&product-category=Super-Macro&sort=custitem_bs_popularity%3Adesc&underwater-housing=,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/ike-6170.45_1.jpg?resizeid=7&resizeh=1000&resizew=1000,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/Ikelite-Lightweight-Accessory-Ball-Clamp-1,https://www.backscatter.com/Ikelite-Lightweight-Accessory-Ball-Clamp-1,True,True,,,,,,0,True,"
Smaller Page Title
Smaller H1
Smaller H2
Smaller MetaDescription1
Smaller MetaKeyword1"
https://www.backscatter.com/brand/Inon/department/Mirrorless,https://www.backscatter.com/brand/Inon/department/Mirrorless,True,True,,,,,,0,True,"
Smaller Page Title
Smaller H1
Smaller H2
Smaller MetaDescription1
Smaller MetaKeyword1"
https://www.backscatter.com/Inon-UWL-100-Wide-Angle-Conversion-Lens-67mm-TYP_2,https://www.backscatter.com/Inon-UWL-100-Wide-Angle-Conversion-Lens-67mm-TYP_2,True,True,,,,,,0,True,"
Smaller Page Title
Smaller H1
Smaller H2
Smaller MetaDescription1
Smaller MetaKeyword1"
https://www.backscatter.com/ITEM_IMAGES/ss-03116_5.jpg?resizeid=6&resizeh=600&resizew=600,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/ike-71706_08.jpg?resizeid=6&resizeh=600&resizew=600,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?brand=HP-Marketing&c=685074&country=US&currency=USD&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&product-category=Maintenance-Parts--AND--Tools&sort=custitem_bs_popularity%3Adesc,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?c=685074&country=US&currency=USD&fieldset=details&include=facets&language=en&n=2&pricelevel=5&url=Nikon-D4-Camera,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/rs-m67dm_1.jpg?resizeid=3&resizeh=250&resizew=250,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?c=685074&country=US&currency=USD&department=SLR&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&product-category=Housings&sort=custitem_bs_popularity%3Adesc&underwater-housing=Nikon-D800,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/Backscatter/department/Travel-Gear,https://www.backscatter.com/brand/Backscatter/department/Travel-Gear,True,True,"Backscatter Underwater Backscatter, Travel Gear - Backscatter","Backscatter Underwater Backscatter, Travel Gear - Backscatter",,"Backscatter Underwater Backscatter, Travel Gear","Backscatter Underwater Backscatter, Travel Gear",0,True,"
Smaller H2"
https://www.backscatter.com/ITEM_IMAGES/gp-aaiod-001_1.jpg?resizeid=7&resizeh=1000&resizew=1000,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/Recsea/underwater-housing/Sony-RX100-III,https://www.backscatter.com/brand/Recsea/underwater-housing/Sony-RX100-III,True,True,"Underwater Housing for Recsea, Sony RX100 III - Backscatter","Underwater Housing for Recsea, Sony RX100 III - Backscatter",,"Underwater Housing for Recsea, Sony RX100 III - Backscatter","Underwater Housing for Recsea, Sony RX100 III - Backscatter",0,True,"
Smaller H2"
https://www.backscatter.com/brand/Isotta/department/Compact/underwater-housing/Sony-RX100-II,https://www.backscatter.com/brand/Isotta/department/Compact/underwater-housing/Sony-RX100-II,True,True,,,,,,0,True,"
Smaller Page Title
Smaller H1
Smaller H2
Smaller MetaDescription1
Smaller MetaKeyword1"
https://www.backscatter.com/conceptual-category/Best-Underwater-Cameras/product-category/Cameras/underwater-housing/Panasonic-Lumix-LX10,https://www.backscatter.com/conceptual-category/Best-Underwater-Cameras/product-category/Cameras/underwater-housing/Panasonic-Lumix-LX10,True,True,"Underwater Housing for conceptual-category: Best Underwater Cameras, Cameras, Panasonic Lumix LX10 - Backscatter","Underwater Housing for conceptual-category: Best Underwater Cameras, Cameras, Panasonic Lumix LX10 - Backscatter",,"Underwater Housing for conceptual-category: Best Underwater Cameras, Cameras, Panasonic Lumix LX10 - Backscatter","Underwater Housing for conceptual-category: Best Underwater Cameras, Cameras, Panasonic Lumix LX10 - Backscatter",0,True,"
Smaller H2"
https://www.backscatter.com/ITEM_IMAGES/sn-ilce-7m3_01.jpg?resizeid=7&resizeh=1000&resizew=1000,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/na-72201_1.jpg?resizeid=3&resizeh=250&resizew=250,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/ike-6115.90_1.jpg?resizeid=6&resizeh=600&resizew=600,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?brand=Ikelite&c=685074&conceptual-category=Best-Underwater-Cameras&country=US&currency=USD&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&sort=custitem_bs_popularity%3Adesc&underwater-housing=Canon-5D-IV,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/Isotta/department/Compact/underwater-housing/Sony-RX100-IV,https://www.backscatter.com/brand/Isotta/department/Compact/underwater-housing/Sony-RX100-IV,True,True,"Underwater Housing for Isotta, Compact, Sony RX100 IV - Backscatter","Underwater Housing for Isotta, Compact, Sony RX100 IV - Backscatter",,"Underwater Housing for Isotta, Compact, Sony RX100 IV - Backscatter","Underwater Housing for Isotta, Compact, Sony RX100 IV - Backscatter",0,True,"
Smaller H2"
https://www.backscatter.com/ITEM_IMAGES/bs-lx10-photo-pkg_03.jpg?resizeid=6&resizeh=600&resizew=600,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?c=685074&country=US&currency=USD&fieldset=details&include=facets&language=en&n=2&pricelevel=5&url=Sony-RX100-MarkIII-Camera,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/Backscatter/product-category/Strobe--AND--Light-Adaptors,https://www.backscatter.com/brand/Backscatter/product-category/Strobe--AND--Light-Adaptors,True,True,"Backscatter Underwater Backscatter, Strobe &amp; Light Adaptors - Backscatter","Backscatter Underwater Backscatter, Strobe &amp; Light Adaptors - Backscatter",,"Backscatter Underwater Backscatter, Strobe &amp; Light Adaptors","Backscatter Underwater Backscatter, Strobe &amp; Light Adaptors",0,True,"
Smaller H2"
https://www.backscatter.com/api/items?c=685074&country=US&currency=USD&fieldset=details&include=facets&language=en&n=2&pricelevel=5&url=Sony-G-Series-QD-G64E-64GB-XQD-Flash-Memory-Card,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/bs-3500+_6.jpg?resizeid=6&resizeh=600&resizew=600,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/na-90019_1.jpg?resizeid=3&resizeh=250&resizew=250,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/Ikelite/product-category/Lenses/underwater-housing/,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/su-10nd750_2.jpg?resizeid=7&resizeh=1000&resizew=1000,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?brand=Kraken&c=685074&country=US&currency=USD&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&product-category=Lenses&sort=custitem_bs_popularity%3Adesc,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/Nikon/product-category/Lenses,https://www.backscatter.com/brand/Nikon/product-category/Lenses,True,True,"Backscatter Underwater Nikon, Lenses - Backscatter","Backscatter Underwater Nikon, Lenses - Backscatter",,"Backscatter Underwater Nikon, Lenses","Backscatter Underwater Nikon, Lenses",0,True,"
Smaller H2"
http://www.backscatter.com/sku/in-uwl-h100-t1.lasso,http://www.backscatter.com/sku/in-uwl-h100-t1.lasso,True,True,,,,,,0,False,
https://www.backscatter.com/api/items?c=685074&country=US&currency=USD&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&sort=custitem_bs_popularity%3Adesc&underwater-housing=Canon-Rebel-T5i-700D,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/Olympus/product-category/Lenses/type/Telephoto-Lenses,https://www.backscatter.com/brand/Olympus/product-category/Lenses/type/Telephoto-Lenses,True,True,,,,,,0,True,"
Smaller Page Title
Smaller H1
Smaller H2
Smaller MetaDescription1
Smaller MetaKeyword1"
https://www.backscatter.com/ITEM_IMAGES/ol-v6300640u000_1.jpg?resizeid=6&resizeh=600&resizew=600,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?brand=StiX&c=685074&country=US&currency=USD&department=Travel-Gear&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&sort=custitem_bs_popularity%3Adesc&type=General-Accessories,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/Keldan/product-category/Maintenance-Parts--AND--Tools/underwater-housing/,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/ike-6812.75_3.jpg?resizeid=7&resizeh=1000&resizew=1000,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/Subal/type/Extension-Rings,https://www.backscatter.com/brand/Subal/type/Extension-Rings,True,True,"Backscatter Underwater Subal, type: Extension Rings - Backscatter","Backscatter Underwater Subal, type: Extension Rings - Backscatter",,"Backscatter Underwater Subal, type: Extension Rings","Backscatter Underwater Subal, type: Extension Rings",0,True,"
Smaller H2"
https://www.backscatter.com/ITEM_IMAGES/ss-03114_3.jpg?resizeid=7&resizeh=1000&resizew=1000,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/Canon/department/SLR/underwater-housing/Canon-7D-II,https://www.backscatter.com/brand/Canon/department/SLR/underwater-housing/Canon-7D-II,True,True,,,,,,0,True,"
Smaller Page Title
Smaller H1
Smaller H2
Smaller MetaDescription1
Smaller MetaKeyword1"
https://www.backscatter.com/api/items?brand=Sony&c=685074&country=US&currency=USD&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&product-category=Batteries--AND--Chargers&sort=custitem_bs_popularity%3Adesc&type=Chargers,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?brand=Aquatica&c=685074&country=US&currency=USD&department=SLR&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=48&pricelevel=5&sort=custitem_bs_popularity%3Adesc&underwater-housing=,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/department/Compact/type/Bulkheads,https://www.backscatter.com/department/Compact/type/Bulkheads,True,True,,,,,,0,True,"
Smaller Page Title
Smaller H1
Smaller H2
Smaller MetaDescription1
Smaller MetaKeyword1"
https://www.backscatter.com/ITEM_IMAGES/cn-9518b002_1.jpg?resizeid=6&resizeh=600&resizew=600,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/api/items?brand=Nikon&c=685074&country=US&currency=USD&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&product-category=Amphibious-Cameras&sort=custitem_bs_popularity%3Adesc&underwater-housing=Nikon-Keymission-170,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/ol-v104140bu000_5.jpg?resizeid=6&resizeh=600&resizew=600,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/brand/ThinkTank/department/Travel-Gear/product-category/Roller-Cases,https://www.backscatter.com/brand/ThinkTank/department/Travel-Gear/product-category/Roller-Cases,True,True,,,,,,0,True,"
Smaller Page Title
Smaller H1
Smaller H2
Smaller MetaDescription1
Smaller MetaKeyword1"
https://www.backscatter.com/ITEM_IMAGES/na-36183_1.jpg,https://www.backscatter.com/ITEM_IMAGES/na-36183_1.jpg,True,True,,,,,,0,False,
https://www.backscatter.com/api/items?c=685074&country=US&currency=USD&discontinued=false&facet.exclude=custitem_bs_discontinued&fieldset=search&include=facets&language=en&limit=24&n=2&offset=264&pricelevel=5&product-category=Zoom--AND--Focus-Gears&sort=custitem_bs_popularity%3Adesc&type=Zoom-Gears&underwater-housing=,,False,False,,,,,,0,True,Not Found
https://www.backscatter.com/ITEM_IMAGES/sn-dsc-rx100m3_10.jpg?resizeid=7&resizeh=1000&resizew=1000,,False,False,,,,,,0,True,Not Found
